"Real","Coefficient","Bootstrapped_1000","Bootstrapped_4000"
0.499684736609951,-0.0961199345371231,-0.0926970481227434,-0.0978019878995113
0.499684736609951,-0.0048852061675817,-0.0087234960616196,-0.00664500736078777
0.499684736609951,0.00512747041727957,0.00528818877742243,0.00332000641662245
0.499684736609951,0.0408679036980982,0.0416628323425214,0.0392498942546451
0.499684736609951,0.0880085803056891,0.0847517831879598,0.0806713892342754
0.499684736609951,-0.190237117886383,-0.191838187597163,-0.189127260527438
0.499684736609951,-0.0317965366287069,-0.0385057819482411,-0.0314864307194185
0.499684736609951,0.0887397997471457,0.0913305140857409,0.0922804079895567
0.499684736609951,0.0169645517502444,0.0155156290106857,0.0188559179982447
0.499684736609951,-0.00172866214131506,-0.00733699309853664,-0.00520563385614947
0.499684736609951,-0.13424324370485,-0.130545064744538,-0.135170497242974
0.499684736609951,-0.163824694300107,-0.16290010432707,-0.164819850464452
0.499684736609951,0.0507475159087435,0.0470625279733744,0.0490174031470884
0.499684736609951,0.0447683658742656,0.0385055692195856,0.0378280125278927
0.499684736609951,0.0405558449464967,0.0404217110950441,0.0386181938361623
0.499684736609951,-0.0338383607343034,-0.0293873395572941,-0.0327745532341426
0.499684736609951,-0.0438846945310362,-0.0444871433266593,-0.04736425390092
0.499684736609951,-0.109495127664314,-0.105730156653682,-0.109958971369475
0.499684736609951,0.29228323115223,0.294963775653783,0.293306435578197
0.499684736609951,-0.015587006827217,-0.0213380115262709,-0.0145134518949326
0.499684736609951,-0.0221733987976664,-0.0217661714639096,-0.0194033441888564
0.499684736609951,0.00392310604881407,0.00435075095092519,0.00237303315449311
0.499684736609951,-0.129185716456135,-0.135024223635206,-0.128018877861872
0.499684736609951,-0.0281151511180141,-0.0256533031966876,-0.0281749008507841
0.499684736609951,0.0527451952003037,0.0529933277948047,0.0483129635180295
0.499684736609951,0.0939771044244839,0.0925492284693284,0.0979468593581783
0.499684736609951,-0.131115133552864,-0.128985812381371,-0.129443215886618
0.499684736609951,0.000236368133639031,0.000987813480606614,0.000699416167897982
0.499684736609951,-0.0781785854544967,-0.0700193159440706,-0.0752371497366711
0.499684736609951,0.0279784920876622,0.0298647242157412,0.0318556465030998
0.499684736609951,-0.019548868257637,-0.0215668236564542,-0.0185997605556421
0.499684736609951,-0.110273609704647,-0.107421632801924,-0.107921698334202
0.499684736609951,-0.178599213135264,-0.18151345207689,-0.179117462680949
0.499684736609951,-0.0805328375307554,-0.0754571400685493,-0.0740796473778164
0.499684736609951,-0.0892348043318609,-0.093270528608145,-0.0867319528851909
0.499684736609951,0.0510851386041423,0.055089193964227,0.0599269314830441
0.499684736609951,0.00320880581677707,0.00523466466957478,0.010577440424924
0.499684736609951,0.0530626813583228,0.054936378214551,0.0520330414131013
0.499684736609951,0.0685939770468255,0.0626352970569396,0.0576449131875514
0.499684736609951,-0.0266191424387059,-0.0263191318815799,-0.026005084797257
0.499684736609951,-0.130296899172329,-0.125032499517532,-0.126358186303659
0.499684736609951,0.096037020748216,0.0957255811171882,0.0986152391724989
0.499684736609951,-0.0573164069401696,-0.0490674124822752,-0.0603610810406823
0.499684736609951,0.085868953206348,0.0930801718875107,0.0826538442205549
0.499684736609951,0.0317407748358006,0.029218124649993,0.0297940491977918
0.499684736609951,-0.1460032094501,-0.145268718412944,-0.138112040108883
0.499684736609951,-0.00645336401878427,-0.00649611212254375,-0.00669887349886067
0.499684736609951,0.0909422248220228,0.0887965465728313,0.0901928553542295
0.499684736609951,0.0132678875715073,0.0175114621718766,0.00661078126506176
0.499684736609951,0.0745518552670377,0.0703094884502937,0.0714754937076233
0.499684736609951,-0.132591328719124,-0.130371871530447,-0.13718305147893
0.499684736609951,0.0833730813585632,0.083215063787875,0.0874666175812129
0.499684736609951,-0.0373541882844109,-0.0386183094649861,-0.0396826074792945
0.499684736609951,-0.0602561101392627,-0.0551129194970701,-0.054893829693567
0.499684736609951,-0.0195113619766375,-0.014482400119037,-0.0204149898851018
0.499684736609951,0.243631156658977,0.252297983962564,0.253170955391653
0.499684736609951,0.0828299689046048,0.0793742069538715,0.0828215381475371
0.499684736609951,-0.0890373049854851,-0.0868098304072888,-0.0910218885641507
0.499684736609951,0.00937625954474203,-0.000576846430612066,0.00636851715665254
0.499684736609951,-0.0192896321670299,-0.0153372780323806,-0.0143038639681097
0.499684736609951,-0.0677772133897356,-0.0634457054235169,-0.0649965271760673
0.499684736609951,-0.100057396714747,-0.0972914689228824,-0.0973161051485535
0.499684736609951,0.0295986032122358,0.0291167271862906,0.0332230449272355
0.499684736609951,0.120053956855129,0.11918651278514,0.117983762877803
0.499684736609951,-0.0152028089748056,-0.00777337803166611,-0.0131784906410797
0.499684736609951,0.0309374115184837,0.0361952249957402,0.0310409523922778
0.499684736609951,0.195705503888472,0.197156551264646,0.190970703730571
0.499684736609951,-0.124435862387274,-0.12452733548016,-0.128286405846092
0.499684736609951,-0.0457217278125148,-0.0375665380702528,-0.0427106998037374
0.499684736609951,0.0135870916405578,0.0162630893005128,0.0203559841801983
0.499684736609951,-0.0380757027511546,-0.0448128181623403,-0.0488968306880802
0.499684736609951,0.048859163238615,0.0507317797855148,0.0565269458741861
0.499684736609951,0.142810482494392,0.149871728319969,0.148119461298603
0.499684736609951,-0.0114997871858503,-0.00918921443263931,-0.016847223707161
0.499684736609951,-0.171939597219621,-0.17594117569724,-0.174442483528659
0.499684736609951,0.0234476266863283,0.0310205774597526,0.031384932867732
0.499684736609951,0.145427893170089,0.14321113854515,0.144660238730159
0.499684736609951,0.00764233407169279,0.00529917650537437,0.0103687622861608
0.499684736609951,-0.07988439736369,-0.0783682105117878,-0.0779891972893701
0.499684736609951,0.051157841588595,0.0493095946095039,0.0502549895631423
0.499684736609951,-0.00649361127270964,-0.00674519671113427,-0.000380505050628033
0.499684736609951,0.0570443273734311,0.0533884490305646,0.0505732914851142
0.499684736609951,-0.0785525825781911,-0.0708446561637016,-0.0793646015822964
0.499684736609951,-0.053326721289663,-0.0504711468232797,-0.055166491447731
0.499684736609951,0.0704738358869126,0.0738778988771708,0.0736099497690702
0.499684736609951,-0.133971378774641,-0.129345845213468,-0.132273058984151
0.499684736609951,0.16017834325484,0.161233459161749,0.16180268138065
0.499684736609951,0.0034500384281273,0.00238783213498683,0.0055708766591348
0.499684736609951,0.00216722590761198,0.00637813288662464,0.00469079934281869
0.499684736609951,-0.0540844933349461,-0.0595796442045166,-0.0639244045619964
0.499684736609951,-0.119278570015336,-0.109782131665123,-0.116568351974489
0.499684736609951,-0.063669622041522,-0.0623167583086611,-0.0621615094016266
0.499684736609951,-0.111252233058204,-0.107590583713394,-0.10634144364215
0.499684736609951,-0.0956296560879063,-0.0909733673244324,-0.0959500634012648
0.499684736609951,0.0428233695101459,0.0468890804457001,0.0388981221963937
0.499684736609951,0.0806327654345858,0.0859598915848511,0.0826276327794975
0.499684736609951,0.0290089159867709,0.0203723554025511,0.0296528047724908
0.499684736609951,-0.108627978720327,-0.114166701112732,-0.111640205094904
0.499684736609951,-0.170598417934878,-0.178151913066082,-0.175252089599708
0.499684736609951,-0.128713681327575,-0.129169816391104,-0.128059197540429
0.499684736609951,-0.0351385956867204,-0.0340304666932144,-0.0386212868028064
0.499684736609951,0.0340358630851305,0.0344159188233177,0.0355461729779883
0.499684736609951,-0.00118829071705118,-0.00624096437238708,-0.00440569239639199
0.499684736609951,-0.0127002953861133,-0.0142243679381155,-0.0178596477741533
0.499684736609951,-0.0892158610086955,-0.0892199285448834,-0.0941121003645744
0.499684736609951,0.153198477897928,0.155510905187191,0.146727713913962
0.499684736609951,0.0593214401225762,0.0591334801370274,0.0586681627386784
0.499684736609951,-0.075790580239569,-0.0703876318151536,-0.0825639002650169
0.499684736609951,0.112279698120849,0.114796422565839,0.115325571644262
0.499684736609951,-0.149351474776999,-0.153272758508214,-0.151736593507142
0.499684736609951,-0.158212866462689,-0.152986072107025,-0.159901160178021
0.499684736609951,0.0113410937310232,0.0148843149407484,0.00956989903710537
0.499684736609951,-0.0629621614639666,-0.0651926154291647,-0.0642523828633327
0.499684736609951,-0.0614448385020965,-0.0597760734912898,-0.059492145763961
0.499684736609951,-0.19227005868858,-0.190409414365178,-0.188425830770315
0.499684736609951,0.0955829332722593,0.0931011109637085,0.0961110226640349
0.499684736609951,0.0735980098703215,0.0739567156608246,0.0729069565926711
0.499684736609951,-0.035717293107377,-0.0382154215889788,-0.0360700607348597
0.499684736609951,-0.0779017547991507,-0.0748091994208324,-0.0760284085495335
0.499684736609951,-0.0558289653566914,-0.0612550069094302,-0.052654084084643
0.499684736609951,-0.0478480318724686,-0.0461816710474885,-0.041833560874983
0.499684736609951,-0.0616026043520108,-0.0657235777899844,-0.0623714685694104
0.499684736609951,-0.0785759219821026,-0.0772870717012487,-0.0768033819640501
0.499684736609951,-0.065514670284187,-0.0631584432113134,-0.0681436270703175
0.499684736609951,0.0288885080891848,0.0322449924597086,0.0269500399183366
0.499684736609951,-0.0507223749127164,-0.0561615356679516,-0.0759321731218874
0.499684736609951,0.0657769256951841,0.064753861511494,0.0727756161251778
0.499684736609951,-0.0593187896991803,-0.0584807982124201,-0.0639233870430963
0.499684736609951,-0.158890358000962,-0.155038900699872,-0.161074446527963
0.499684736609951,0.170281781682332,0.174198795271421,0.173859657986856
0.499684736609951,0.0821157901533852,0.0845772232301185,0.0797396704290267
0.499684736609951,-0.0157093577572454,-0.0207475549336049,-0.0158607532097521
0.499684736609951,0.0283679143806514,0.0321061263508199,0.0313835163335168
0.499684736609951,-0.0350814684246794,-0.037694992406228,-0.0414919450760467
0.499684736609951,-0.0815680319791855,-0.0785234551179077,-0.0849039435117809
0.499684736609951,0.0106017880744112,0.0132111365889025,0.00860829131324115
0.499684736609951,0.0986151835203269,0.103393570585566,0.103606078029375
0.499684736609951,-0.0295377076384742,-0.0295705194979333,-0.0294036367182404
0.499684736609951,0.126099276626043,0.13059561737404,0.12166996054713
0.499684736609951,-0.127967365176099,-0.12958199296141,-0.131015605247534
0.499684736609951,-0.0535686423010656,-0.0551646249437459,-0.05552136819498
0.499684736609951,0.00535776172202912,0.00620957396900762,0.00420818680225482
0.499684736609951,-0.0392270500320804,-0.0421735432029542,-0.0457656511243957
0.499684736609951,0.192241686743,0.192259198390737,0.199659853960543
0.499684736609951,-0.0178847823671477,-0.0158228911440279,-0.0101335945097576
0.499684736609951,-0.171058199481218,-0.168614888345003,-0.169501195782695
0.499684736609951,0.0771208491486753,0.0821535212971861,0.0714413437828366
0.499684736609951,-0.115681115233209,-0.115806543411665,-0.121822831939369
0.499684736609951,-0.00685273158048783,-0.00866321322027996,-0.000736931755078052
0.499684736609951,-0.0191265706781023,-0.017598109404062,-0.0165971301531773
0.499684736609951,-0.0101595068380326,-0.0208648930825504,-0.0223864722023106
0.499684736609951,-0.0645813458542207,-0.056698871748839,-0.0608712772276956
0.499684736609951,-0.0193122451468652,-0.0185000513505424,-0.0106014346446198
0.499684736609951,0.0698792171204701,0.0670913186327681,0.0669221309090096
0.499684736609951,0.105360956741861,0.107787885018066,0.101468473760585
0.499684736609951,-0.0247437867294061,-0.0270497467443844,-0.023414175571961
0.499684736609951,0.0324591851302534,0.0366836233853665,0.0338713725529518
0.499684736609951,-0.0320141000649358,-0.0340308691378383,-0.0382276817451404
0.499684736609951,0.018654916139073,0.00858325648018138,0.0185916512193659
0.499684736609951,0.0308538160025254,0.0280658170753271,0.0319200722546542
0.499684736609951,0.185047708322704,0.189535676508445,0.191229763704639
0.499684736609951,-0.0229774179126211,-0.024181132394264,-0.020478571081004
0.499684736609951,-0.0202465904865812,-0.01067388761925,-0.0137271543062396
0.499684736609951,0.072558393129883,0.0698272474429789,0.0780924376694835
0.499684736609951,0.0415809160147426,0.0377447955581949,0.0471973203121648
0.499684736609951,0.0258964218409453,0.0313514373876345,0.0243447185094211
0.499684736609951,-0.00501103929734159,-0.00721315002663259,-0.00953569005620514
0.499684736609951,0.0706892063908864,0.0717161696137502,0.0691633315592068
0.499684736609951,0.179144887535324,0.178594943994867,0.18074416535959
0.499684736609951,0.0493880430018927,0.0509860912627975,0.0464012300338825
0.499684736609951,0.102070303750377,0.108967343319843,0.103940729890429
0.499684736609951,-0.0686101693899828,-0.0732106027839277,-0.0713299638091909
0.499684736609951,0.0689579347825092,0.0725522591305174,0.0666296261375028
0.499684736609951,-0.157397306986625,-0.166456880649742,-0.1590609665222
0.499684736609951,-0.0773705285429318,-0.0774271031258512,-0.0703532064651866
0.499684736609951,0.057035378561635,0.0554240897553772,0.0549560994824897
0.499684736609951,0.0568765631752127,0.0489276059728603,0.0553192998325283
0.499684736609951,0.23730623054151,0.233797610271292,0.236764220650074
0.499684736609951,-0.115573396133055,-0.115676181206745,-0.110265968899618
0.499684736609951,-0.065094665179696,-0.0694555600442237,-0.0661627300945318
0.499684736609951,0.0849049183741569,0.0842111751867725,0.0814229787732441
0.499684736609951,-0.106123996787622,-0.111463878018319,-0.106977672315755
0.499684736609951,0.0140033339677103,0.0167694251374479,0.0164041789404308
0.499684736609951,0.129226587720037,0.137169764003021,0.130548273843242
0.499684736609951,0.0196462409200727,0.0188155668638312,0.0168080899861062
0.499684736609951,0.00124616154527113,-0.00342147606651144,-0.00124425694075647
0.499684736609951,-0.100144223743427,-0.100610159165267,-0.105355941215849
0.499684736609951,0.14922878007726,0.160010467854128,0.155345833933337
0.499684736609951,-0.00312504619025655,-0.00215835879835202,-0.00241663151102245
0.499684736609951,-0.0562963291463603,-0.0501784707134905,-0.0530366359404363
0.499684736609951,0.109558320530752,0.10651578199734,0.106543904848684
0.499684736609951,0.0352379071372598,0.032101911875386,0.0323294736823263
0.499684736609951,-0.0460565165437659,-0.0488932797193737,-0.0475773514091185
0.499684736609951,0.103274115460192,0.102700324416338,0.100261320195566
0.499684736609951,0.0928256411451541,0.090729117591397,0.0920753257514714
0.499684736609951,-0.222625699786596,-0.236141809719394,-0.22934668071224
0.499684736609951,0.0240503334019033,0.0151668691609355,0.0133392867997315
0.499684736609951,0.0797112395101894,0.0777676109724159,0.0714508200743365
0.499684736609951,-0.108632767777587,-0.104931835260557,-0.102784763851056
0.499684736609951,-0.049338851611534,-0.0485108387413142,-0.0469739266226712
0.499684736609951,-0.0395650316091866,-0.0396714077532284,-0.0404602348386539
0.499684736609951,0.073558901282457,0.0707381646567454,0.0739092117740578
0.499684736609951,0.130755513566373,0.129762252198193,0.132098571638757
0.499684736609951,-0.0227505437575748,-0.0218621467063508,-0.0228684410587516
0.499684736609951,-0.0779021061078315,-0.0750992634498597,-0.0754424122212886
0.499684736609951,0.0343925664494886,0.0317188922404142,0.0320900056755847
0.499684736609951,-0.086288777803338,-0.089753344654141,-0.0776621881881943
0.499684736609951,0.0043687410588224,0.00521191844162588,0.00631800838091606
0.499684736609951,-0.0780082208289856,-0.078629639527537,-0.0795773556485135
0.499684736609951,-0.0883934073947393,-0.084909051730536,-0.0842896938141959
0.499684736609951,0.0419076880962845,0.0455898101420126,0.036906308861046
0.499684736609951,0.0164748968473246,0.0200813204810892,0.0164278889155972
0.499684736609951,0.0675972153713005,0.0708469997521093,0.0677560371166526
0.499684736609951,0.0271694684315609,0.0257426538546585,0.0358734453800532
0.499684736609951,0.0265908369337272,0.0278019147409974,0.0337884701704178
0.499684736609951,-0.00381041246473457,-0.00423527094980147,0.0066751120190669
0.499684736609951,-0.0546559148733713,-0.0481204151117687,-0.0408981170604418
0.499684736609951,-0.0748849445892065,-0.0707786004278846,-0.0726939897513411
0.499684736609951,-0.0167929302577766,-0.0211711564854118,-0.0242255428977511
0.499684736609951,-0.0506997976810803,-0.047905395159982,-0.0478347899884141
0.499684736609951,0.0476936953815332,0.0526811236934853,0.0472356210501239
0.499684736609951,-0.285045777243815,-0.280177505866783,-0.287048090264586
0.499684736609951,0.0379528936119946,0.032746196535185,0.0368753401003749
0.499684736609951,0.10647973161121,0.106423380968076,0.102501607637016
0.499684736609951,0.19138001222638,0.196181525486727,0.192982224407898
0.499684736609951,-0.0871751479079641,-0.0948806656753098,-0.0863780377138231
0.499684736609951,0.046460864583116,0.0330780621422328,0.0346967578957282
0.499684736609951,0.0268385530629779,0.0300319781535264,0.031806487724082
0.499684736609951,0.0351002524728939,0.0357251198415268,0.0349945503113785
0.499684736609951,0.158298819542709,0.162425375920218,0.159793191882752
0.499684736609951,-0.00666550038982749,-0.00572159101863023,-0.00661520704137253
0.499684736609951,-0.00952126733658309,-0.0190942997509918,-0.013463223115611
0.499684736609951,0.117760687195982,0.114721684295074,0.115935618488332
0.499684736609951,0.0305842477006447,0.0290911361298677,0.0264112943125536
0.499684736609951,0.0106899149908079,0.0204824944823837,0.0181391829836297
0.499684736609951,0.0234323652967743,0.0218576168593358,0.0338162064952939
0.499684736609951,-0.0716827573754618,-0.0722642640277475,-0.0659982776128862
0.499684736609951,0.123828045336807,0.130325985797066,0.132430485380817
0.499684736609951,0.0207206538225817,0.00263938542919462,0.0145141072153915
0.499684736609951,0.0466259332885073,0.0500824905506125,0.0507074630950783
0.499684736609951,-0.00764187097796021,-0.00441964211218004,-0.0149513572045091
0.499684736609951,-0.0955696040877473,-0.0981680980396689,-0.0953020525403899
0.499684736609951,-0.0963436038760305,-0.0897073012679936,-0.0984710761631797
0.499684736609951,-0.0268549983903097,-0.0275100280149093,-0.0275013412438742
0.499684736609951,-0.0247814284145192,-0.0286523087578662,-0.0153295732471195
0.499684736609951,-0.0578944490060017,-0.0580442284885598,-0.0617625084499959
0.499684736609951,0.00310771684311184,0.0131353786595612,0.00584337217783937
0.499684736609951,0.108512709745273,0.111864747555961,0.113240914865496
0.499684736609951,-0.0323468442301001,-0.0356608039283978,-0.0329681565426774
0.499684736609951,-0.0232269842613879,-0.0233321042459655,-0.0147788927468913
0.499684736609951,-0.00886309941427033,-0.0110360435356514,-0.0111268896466816
0.499684736609951,-0.0233057138910985,-0.0209456096819454,-0.0233449595404607
0.499684736609951,-0.0372920491103146,-0.0333301281286558,-0.0341005857630352
0.499684736609951,0.0456190588018751,0.0334908595115712,0.0473933393403397
0.499684736609951,0.0455966310452293,0.0436589887362168,0.0467497884422151
0.499684736609951,-0.0452536669774062,-0.0446845156485767,-0.041929934618717
0.499684736609951,-0.176930321982444,-0.169880805562592,-0.167093799135874
0.499684736609951,0.0969456985265996,0.0986432623694632,0.0953499591367458
0.499684736609951,-0.0335685034233959,-0.0338947748863685,-0.0358229354399837
0.499684736609951,-0.0679228418917528,-0.0690669543653453,-0.0705193016911859
0.499684736609951,-0.0437653239163255,-0.0450222469368102,-0.0388476238624782
0.499684736609951,0.00828535755615317,0.00976383623716415,0.0067410967268875
0.499684736609951,-0.101617147792663,-0.101839368129884,-0.102517657892761
0.499684736609951,0.123795908164218,0.128843228273635,0.124284302340998
0.499684736609951,-0.00901094027629901,-0.00468096798041584,-0.0101090967981086
