"beta","chains","iterations","warmup","Median","Mean","MAP","MAP_density","p_direction_simple","p_direction_AUC","p_MAP","ROPE_range","ROPE_90","ROPE_95","ROPE_full","p_ROPE","bayesfactor_cauchy07","bayesfactor_cauchy1","bayesfactor_normal","CI_low_95_hdi","CI_high_95_hdi","CI_low_90_hdi","CI_high_90_hdi","CI_low_95_quantile","CI_high_95_quantile","CI_low_90_quantile","CI_high_90_quantile","true_effect","outcome_type","iteration"
NA,1,300,120,-0.462039170298894,-0.478449684243022,-0.464032477816272,1.29244056688425,94.2284774622992,94.2284774622992,0.293549606166677,0.0551328895421792,0,2.90697674418605,2.77777777777778,NA,1.43521627642266,1.01469790743118,1.29735070358349,-1.02730492076088,0.0683292101796088,-1.02730492076088,-0.0880491439464211,-1.01662016589437,0.0834715680367453,-0.985101768487297,-0.00413050609614563,0,"binary",2
NA,1,300,150,-0.116233187743632,-0.109673800265444,-0.0423982776279982,1.42149290259298,65.8920775983043,65.8920775983043,0.972231643237249,0.0551328895421792,20.5882352941176,19.4444444444444,18.6666666666667,NA,0.274062094275742,0.193761900652946,0.269422144588481,-0.673489355016779,0.356785918701529,-0.492461472447883,0.308229535332969,-0.615686156345828,0.422884796831385,-0.491763848239349,0.306881244321593,0,"binary",1
NA,1,300,150,-0.147698405961696,-0.160759181657602,-0.0708417696102606,1.48471606964696,71.1752410126146,71.1752410126146,0.94165666870751,0.0551328895421792,19.8529411764706,18.75,18,NA,0.309828824864979,0.219048979179536,0.304583334193108,-0.644054668036921,0.326222435075808,-0.629549942490233,0.207356610878825,-0.712934713339988,0.292106813266123,-0.605238001575381,0.227299080240075,0,"binary",2
NA,1,300,180,0.178578200586526,0.181151462679011,0.172049320216814,1.33858714522699,71.5591273478349,71.5591273478349,0.855458449100624,0.0551328895421792,13.7614678899083,13.0434782608696,12.5,NA,0.320662708870272,0.226708535171281,0.294110798961089,-0.30145978430899,0.633445544808686,-0.245556296051124,0.595728746237452,-0.260661412902314,0.694746597320097,-0.237895703684994,0.596264873303547,0,"binary",1
NA,1,300,180,0.767983753758148,0.742639983802989,0.868118594444601,1.14586416477165,99.2474043604483,99.2474043604483,0.0583845567693701,0.0551328895421792,0,0,0,NA,12.1687657451213,8.6033173818007,11.1611525651892,0.184229107118831,1.31485422605165,0.223760383864292,1.20286587306118,0.225775730938855,1.41024845763461,0.233785395609641,1.2580475104003,0,"binary",2
NA,1,400,160,0.18300621232084,0.179903933931695,0.215156068742465,1.37431498928452,72.0417211864014,72.0417211864014,0.842713101886215,0.0551328895421792,12.9032258064516,12.2270742358079,11.6666666666667,NA,0.390174383281988,0.275853288980426,0.349567355639593,-0.322941663656345,0.900475066268888,-0.281056597561939,0.640451787829822,-0.406201830693884,0.868822586390896,-0.27695744471321,0.643581620734588,0,"binary",1
NA,1,400,160,-0.108724469620405,-0.121792798508274,-0.0664227080028197,1.38923537497995,64.7705455516304,64.7705455516304,0.946635215978342,0.0551328895421792,17.9723502304147,17.0305676855895,16.25,NA,0.312220856182805,0.220740145321291,0.279726767691135,-0.664680436673136,0.443068119651045,-0.543818716783235,0.351829329806074,-0.716335109974673,0.37491751212686,-0.618796002852141,0.326075675040064,0,"binary",2
NA,1,400,200,0.00493107449978126,-0.00864738667416733,0.0814435981827306,1.14562647518407,50.3156566775135,50.3156566775135,0.974952888011406,0.0551328895421792,11.6022099447514,10.9947643979058,10.5,NA,0.366091633127068,0.258826784620732,0.322512297598717,-0.509649268254192,0.676322268602619,-0.483374524581062,0.524709100225022,-0.76314534751466,0.570873984833956,-0.483747433659498,0.51866213593809,0,"binary",1
NA,1,400,200,0.17601523780958,0.176377234086301,0.0970887255495398,0.972880269615099,66.6110770481002,66.6110770481002,0.949599551379994,0.0551328895421792,14.3646408839779,13.6125654450262,13,NA,0.473788074112184,0.334968168397178,0.417388616755835,-0.535849311498701,0.794997590675886,-0.385130934378855,0.755468468304685,-0.49217297928512,0.79680288397947,-0.415174135257332,0.736361895633837,0,"binary",2
NA,1,400,240,-0.0174046621455757,-0.0384671972371001,0.0816372286914526,1.30240758625,53.3033947864191,53.3033947864191,0.949627316496046,0.0551328895421792,11.7241379310345,11.1111111111111,10.625,NA,0.44673324840202,0.315840406620219,0.429706222980278,-0.614515830676535,0.616836540450744,-0.563087600678625,0.435459246929373,-0.70138166195171,0.555294039247209,-0.55009988610754,0.436600655290548,0,"binary",1
NA,1,400,240,0.301545014138664,0.279706020898106,0.369903817512562,1.15120463118561,76.917222467817,76.917222467817,0.73667734817377,0.0551328895421792,11.0344827586207,10.4575163398693,10,NA,0.41046542509366,0.290199055541209,0.394820730518507,-0.353711288316724,1.01997894114031,-0.331348212668671,0.811712783440148,-0.43324260498033,0.974605603666299,-0.285345130809246,0.845220644955344,0,"binary",2
NA,1,500,200,-0.0126117128585567,-0.0328601267434605,0.0970026556906556,1.30674650102343,52.2141752651227,52.2141752651227,0.939565929884872,0.0551328895421792,13.6531365313653,12.9370629370629,12.3333333333333,NA,0.301496076856062,0.21315772633723,0.27262285304406,-0.588813819419981,0.487399362232976,-0.46429491158945,0.450902063693156,-0.597983644884926,0.47589824403571,-0.512606870994876,0.422968692051388,0,"binary",1
NA,1,500,200,-0.157299779775524,-0.164147246351798,-0.0685239722317155,1.19337379862228,69.2437065676984,69.2437065676984,0.967796312946544,0.0551328895421792,16.2361623616236,15.3846153846154,14.6666666666667,NA,0.447036269419997,0.316054642479929,0.404225170868927,-0.620863868084439,0.396492620572483,-0.581428131521372,0.317958177075348,-0.709874197828121,0.363637889416873,-0.59759027301338,0.306827618172649,0,"binary",2
NA,1,500,250,0.182054158477315,0.173232314632537,0.217593070249771,1.30869212623479,71.9410818393634,71.9410818393634,0.741611357436903,0.0551328895421792,10.6194690265487,10.0418410041841,9.6,NA,0.457153508002797,0.32320753015801,0.414210365586957,-0.427440480938025,0.72728877056587,-0.367271962142764,0.623631625934299,-0.421828151368361,0.723875979207955,-0.34221439620093,0.663245847714231,0,"binary",1
NA,1,500,250,-0.0334405497623842,-0.0748939406609182,0.0114879745408887,1.53957591062857,56.2380786912746,56.2380786912746,0.998545512684847,0.0551328895421792,19.4690265486726,18.4100418410042,17.6,NA,0.268831505946456,0.190063874704163,0.243578566958503,-0.700562236357808,0.479421064168257,-0.529539801980774,0.385891845543454,-0.761804071855763,0.40473336444174,-0.621225508796907,0.336990546089782,0,"binary",2
NA,1,500,300,0.0459882276330666,0.030474924107795,0.0618227598244947,1.4606267437923,56.9746908629119,56.9746908629119,0.959049713030775,0.0551328895421792,20.4419889502762,19.3717277486911,18.5,NA,0.296711651362333,0.209775137513084,0.261391268595208,-0.525231525417807,0.666811728852959,-0.581704665145695,0.389575733983822,-0.567662326436033,0.614262188923594,-0.491327890503056,0.54311548065453,0,"binary",1
NA,1,500,300,0.121124844782751,0.111559351865721,0.0992169661887289,1.56199208895603,66.0998764169503,66.0998764169503,0.911834697032253,0.0551328895421792,18.232044198895,17.2774869109948,16.5,NA,0.285713249566303,0.201999267443294,0.251702110165519,-0.406760984073995,0.606875773351144,-0.235828220515117,0.606875773351144,-0.421603552365675,0.604102011447089,-0.354819641708006,0.547012382116897,0,"binary",2
NA,2,100,40,0.00842126674893136,0.0117293541416411,0.00350383156997491,1.71281500971503,53.6175886815711,53.6175886815711,0.999908394176879,0.0551328895421792,25.6880733944954,24.3478260869565,23.3333333333333,NA,0.206709617261727,0.14614369940404,0.189593392072238,-1.04974490218593,0.621543883749324,-0.390553103561479,0.621543883749324,-1.02941875189289,0.629098341753124,-0.496242159422521,0.537681231760559,0,"binary",1
NA,2,100,40,-0.411742176519976,-0.418343128729135,-0.413937442032671,1.30417317781218,94.18720699335,94.18720699335,0.440394579585903,0.0551328895421792,3.6697247706422,5.21739130434783,5,NA,1.27062075326041,0.898328872555108,1.16540924335903,-0.902782978727294,0.0834653226380531,-0.807771873577286,0.00553228314672372,-0.998527964970223,0.0113569465746659,-0.84236992785496,-0.0140515142825159,0,"binary",2
NA,2,100,50,0.258112707502169,0.246924332393147,0.208739950026604,1.18222421163056,76.7985021282582,76.7985021282582,0.657845000404941,0.0551328895421792,5.49450549450549,5.20833333333333,5,NA,0.784012345248102,0.554296728090582,0.78678558476032,-0.373793586700742,0.821646837186023,-0.263086084549203,0.64425119098658,-0.303386072247722,0.901138694223477,-0.259312788215146,0.649872274568452,0,"binary",1
NA,2,100,50,0.416561284684061,0.419762719703399,0.442053978830432,1.25532528489234,91.3861108639733,91.3861108639733,0.552852759112753,0.0551328895421792,8.79120879120879,8.33333333333333,8,NA,0.470711305264106,0.332792892821827,0.472376323931884,-0.0579653649899257,0.943405775297646,-0.0683037607184556,0.816678897831558,-0.0530582824520254,0.938879584141627,0.00146393066796965,0.891017401291532,0,"binary",2
NA,2,100,60,-0.113931369872489,-0.086546070460209,-0.140849066750569,1.41519618049594,61.1513831281486,61.1513831281486,0.857344558506915,0.0551328895421792,15.0684931506849,14.2857142857143,13.75,NA,0.306591102123515,0.216759909201333,0.358724064048075,-0.577295805887722,0.369785205568171,-0.502637860085438,0.342974087600353,-0.57901101129986,0.343644365549549,-0.543511638261758,0.309022130015746,0,"binary",1
NA,2,100,60,-0.145713619839228,-0.162764877466655,-0.376281166406431,1.15166125988279,68.5365565506391,68.5365565506391,0.952894238114046,0.0551328895421792,13.6986301369863,12.987012987013,12.5,NA,0.287694064522168,0.203399703617181,0.33661376117277,-0.581052532634057,0.344928500021979,-0.511169581531342,0.316399982187982,-0.608714338140594,0.316900334302053,-0.564083898393878,0.270175538716776,0,"binary",2
NA,2,200,80,-0.125389568567775,-0.142825189872059,-0.0702132070444286,1.50165344518238,70.1941071484152,70.1941071484152,0.902257242404309,0.0551328895421792,18.8940092165899,17.9039301310044,17.0833333333333,NA,0.369566831314241,0.261283749739225,0.331104515032334,-0.707663730944916,0.408570234775522,-0.707663730944916,0.228464596969352,-0.678914052725286,0.499346287654894,-0.644383248962714,0.351593320564684,0,"binary",1
NA,2,200,80,0.140951968408018,0.139920431726384,0.109123900077898,1.45638696816411,70.6331460360248,70.6331460360248,0.902842249689864,0.0551328895421792,16.1290322580645,15.2838427947598,14.5833333333333,NA,0.393336418765207,0.278088848067063,0.352400305288952,-0.435001419693644,0.647457095972004,-0.265205717142396,0.60360089218995,-0.436995740709671,0.645788114369159,-0.320228681208805,0.576692107477507,0,"binary",2
NA,2,200,100,0.349043301015598,0.359721194292081,0.483334561353799,1.21116129400791,88.3287179358421,88.3287179358421,0.561034577701145,0.0551328895421792,5.52486187845304,5.23560209424084,5,NA,0.620394370531154,0.438618819965348,0.54654298473919,-0.184118695478204,0.894129542177721,-0.0699111919693947,0.894129542177721,-0.1789610674203,0.894824008087974,-0.112271297503349,0.860566247388636,0,"binary",1
NA,2,200,100,0.104438329469872,0.113408708223673,0.0877331204230452,1.35004480269305,65.3124678186655,65.3124678186655,0.917151125550704,0.0551328895421792,12.1546961325967,11.5183246073298,11,NA,0.333895035470897,0.236063790077828,0.294148364240674,-0.429881631512961,0.69362845627631,-0.364529959136628,0.570435933833944,-0.457458682724826,0.653096903016781,-0.366479683381996,0.567921946038929,0,"binary",2
NA,2,200,120,0.348045651846642,0.368872693097152,0.310621151422921,1.14813151247458,84.4770325078231,84.4770325078231,0.556626640778339,0.0551328895421792,8.27586206896552,7.84313725490196,7.5,NA,0.582399998492091,0.411756798933896,0.560202099375741,-0.280457458608937,0.968495898837072,-0.280457458608937,0.849827467918494,-0.26389580060641,0.991106524071249,-0.200570360698545,0.935026270762581,0,"binary",1
NA,2,200,120,-0.0957612988151984,-0.114057958510935,-0.0620476777075383,1.41216505415848,63.6927121750914,63.6927121750914,0.986244154902813,0.0551328895421792,15.8620689655172,15.0326797385621,14.375,NA,0.290971986042763,0.205717194132227,0.279881727099452,-0.745636403126106,0.401451338120958,-0.531868098537889,0.401451338120958,-0.743714446960826,0.40765558560276,-0.609313964959888,0.347610749650711,0,"binary",2
NA,2,300,120,0.368074096547524,0.379173859233628,0.359958271474789,1.46745604975286,90.7879966661686,90.7879966661686,0.480521828192786,0.0551328895421792,10.1538461538462,10.2040816326531,9.72222222222222,NA,0.374837012712251,0.265009767987558,0.419908906068227,-0.152496378657035,0.889146051395279,-0.0333661775253716,0.837909841466643,-0.134631982036978,0.940738521561268,-0.0325425899538176,0.83813589844891,0,"binary",1
NA,2,300,120,-0.121345396419951,-0.111256456665812,-0.195465318210981,1.42978657411994,65.2301956564034,65.2301956564034,0.87794194610233,0.0551328895421792,17.5384615384615,16.6180758017493,15.8333333333333,NA,0.279711094625116,0.197755743899954,0.313344669218521,-0.741288390551504,0.492076839601751,-0.571063977928419,0.417906493565186,-0.75836517433733,0.473088415327829,-0.616684519487159,0.404072854135726,0,"binary",2
NA,2,300,150,-0.334780204080396,-0.349651833502923,-0.320376893674279,1.48979232330414,89.9860157080948,89.9860157080948,0.435535452324208,0.0551328895421792,9.22509225092251,8.74125874125874,8.33333333333333,NA,0.791776127090374,0.559785721852877,0.715950499225256,-0.960960731552404,0.076911175509312,-0.832213308780094,0.0522755880661688,-0.886642522249233,0.224666201959118,-0.823638354172993,0.0534422916318212,0,"binary",1
NA,2,300,150,0.162452379689423,0.162143327953269,0.13653317866941,1.38220801093718,70.9080922911309,70.9080922911309,0.867814847407586,0.0551328895421792,14.3911439114391,13.6363636363636,13,NA,0.353976295393159,0.250261240842956,0.320077224773048,-0.32303909584809,0.646196847225379,-0.261001426145952,0.573460560949842,-0.319758474547048,0.645947876651874,-0.260331065282129,0.573984436176725,0,"binary",2
NA,2,300,180,-0.334494931358146,-0.315473099628925,-0.362196976997877,1.36909597648495,85.7623678543202,85.7623678543202,0.457992898770432,0.0551328895421792,5.99078341013825,5.67685589519651,5.41666666666667,NA,0.728082815246862,0.514754550379645,0.652308289108086,-0.754011328608348,0.275400413792596,-0.726323226841148,0.160560867678635,-0.793265517500442,0.273539053571027,-0.700780810088093,0.187905438452457,0,"binary",1
NA,2,300,180,0.0221299622718391,0.00279448455393986,0.11237587005375,1.19577004920745,50.8234128879139,50.8234128879139,0.937955690720893,0.0551328895421792,11.9815668202765,11.353711790393,10.8333333333333,NA,0.344041981442503,0.243237680879903,0.308236139621045,-0.519058586378665,0.72128981139638,-0.508425032730949,0.441570509388446,-0.51206647792996,0.721534088870709,-0.487364446662622,0.533595284328899,0,"binary",2
NA,2,400,160,-0.131251258087526,-0.134477994294057,-0.0956478118363524,1.5038019690746,68.9900736209323,68.9900736209323,0.834754765674787,0.0551328895421792,15.7043879907621,14.8796498905908,14.1666666666667,NA,0.315470465331566,0.224160528131801,0.298835271474452,-0.687709085646304,0.431706537609358,-0.600379731769301,0.340919633129507,-0.710129154530978,0.412279857246841,-0.61718549074053,0.334362190604422,0,"binary",1
NA,2,400,160,-0.383244485924783,-0.370275146924938,-0.416808668083126,1.316801243672,87.8314606539681,87.8314606539681,0.460005724780901,0.0551328895421792,6.46651270207852,6.12691466083151,5.83333333333333,NA,0.805223297248084,0.572159043115025,0.762762759353014,-0.950221004129028,0.184006118621212,-0.779365822970923,0.162821194449797,-0.945343750819051,0.184241860365035,-0.846207551580803,0.119365474456164,0,"binary",2
NA,2,400,200,-0.284737816501253,-0.300288756284316,-0.232012604968995,1.40660143929458,83.1050065054507,83.1050065054507,0.488547655259295,0.0551328895421792,7.20221606648199,6.8241469816273,6.5,NA,0.517797694497665,0.366082970009572,0.464501791040025,-0.843469865217772,0.312722710296673,-0.767407515164855,0.218460430113399,-0.921961136493226,0.249054003213721,-0.82856524060315,0.197897244402711,0,"binary",1
NA,2,400,200,-0.210569573198333,-0.193097891769458,-0.266765404871996,1.32041472709833,72.5554661732512,72.5554661732512,0.770874430353951,0.0551328895421792,11.9113573407202,11.2860892388451,10.75,NA,0.582732185882572,0.411991655418666,0.52275270229181,-0.780868718471263,0.385602248774747,-0.710812154674048,0.291738885002475,-0.780390417901302,0.390444150827123,-0.688168456071366,0.331401798200815,0,"binary",2
NA,2,400,240,-0.326280232742136,-0.33406837661652,-0.330309578161091,1.32061138214049,82.490861740978,82.490861740978,0.579720046090904,0.0551328895421792,11.4186851211073,10.8196721311475,10.3125,NA,0.638341798656852,0.451307651650433,0.580593886237519,-0.980672700625359,0.24464191771366,-0.767262008336836,0.24464191771366,-1.0484119154344,0.234318554859861,-0.928070402750874,0.179418593393759,0,"binary",1
NA,2,400,240,0.129337615203777,0.10871494585381,0.190826653361042,1.29627265823982,65.5549007392248,65.5549007392248,0.905701849107818,0.0551328895421792,15.2249134948097,14.4262295081967,13.75,NA,0.385401997129738,0.272479211970748,0.350536411289497,-0.399583007358191,0.638919069347197,-0.364943052773006,0.52769780807897,-0.45805676145167,0.60772709964661,-0.36276606391238,0.527879852091748,0,"binary",2
NA,2,500,200,-0.298113050810103,-0.303369043719153,-0.282874845193511,1.52190495133452,86.7249003637577,86.7249003637577,0.547250641885836,0.0551328895421792,9.9815157116451,9.45709281961471,9,NA,0.588870605836718,0.416331518326635,0.582788503060636,-0.796778327829068,0.221262765172205,-0.724472467489198,0.110924220493738,-0.856270926763983,0.177274394406925,-0.732176019485021,0.107699676075615,0,"binary",1
NA,2,500,200,0.218449891974691,0.199370451142689,0.256569824669035,1.33017007965726,72.6751628175928,72.6751628175928,0.712857291494704,0.0551328895421792,11.275415896488,10.6830122591944,10.1666666666667,NA,0.381631226796472,0.269813277345154,0.377689579309007,-0.393155501507321,0.706969235425803,-0.273765125329105,0.675235076724489,-0.364245035465115,0.779519280329458,-0.2769848478133,0.67444961473129,0,"binary",2
NA,2,500,250,0.15889189296679,0.158385326829182,0.159682213571685,1.58431790900337,72.7015120780947,72.7015120780947,0.801492451190262,0.0551328895421792,15.2993348115299,14.4957983193277,13.8,NA,0.314006899734909,0.222002878112528,0.300219930089851,-0.377531797892098,0.783298225636359,-0.276503048169427,0.630561483710685,-0.41653085239071,0.741785901044961,-0.294514356857358,0.621711929609831,0,"binary",1
NA,2,500,250,0.322355836865167,0.330257430860178,0.225831134326987,1.29606422538721,85.9038076022417,85.9038076022417,0.529936348746925,0.0551328895421792,7.31707317073171,6.9327731092437,6.6,NA,0.679832155316874,0.480641333808915,0.649983049144363,-0.245843643954372,0.934005884614192,-0.181363355163674,0.781224525465661,-0.284314750950303,0.908234612341385,-0.174849149177723,0.788534732129199,0,"binary",2
NA,2,500,300,0.172442898935595,0.18672490287158,0.16402286198999,1.42039894570024,73.2404505075499,73.2404505075499,0.767351158528419,0.0551328895421792,15.2354570637119,14.4356955380577,13.75,NA,0.369310986894724,0.261102867734372,0.331298529688861,-0.407466326057747,0.811577176010418,-0.397450750526347,0.603755566318206,-0.368078487553258,0.839618064310783,-0.2907471444444,0.72465400925419,0,"binary",1
NA,2,500,300,0.225799970202448,0.217690224540748,0.221593165882482,1.54027006505203,78.9336877519716,78.9336877519716,0.619290970932629,0.0551328895421792,12.4653739612188,11.8110236220472,11.25,NA,0.434640537876776,0.307290860278648,0.389903837826518,-0.28438432013659,0.69738431246042,-0.221165338565772,0.626049939325962,-0.295269355425153,0.676512005888269,-0.233392680974485,0.621474355928267,0,"binary",2
NA,1,100,40,1.30437629589512,1.45220765562493,1.21830792116946,1.15150139339184,100,100,0.00424721768078426,0.0551328895421792,0,0,0,NA,859.191611001055,607.448468977743,761.968269262807,0.815607723918803,2.26714006913722,1.08201303117233,2.26714006913722,0.786094692706066,2.20778872868419,0.873827883631105,2.09593958316091,1,"binary",1
NA,1,100,40,1.27797388882906,1.31166438921448,1.26025149385791,1.07574285722632,100,100,0,0.0551328895421792,0,0,0,NA,448.496450799992,317.086990715593,397.746044084877,0.791546683445987,1.94284261915702,0.791546683445987,1.84152292972531,0.79688352703055,1.93689393797007,0.822483254439421,1.86254751469109,1,"binary",2
NA,1,100,50,1.79133190369173,1.96686725145289,1.65145464692801,0.744505960679553,100,100,0.00118019982569295,0.0551328895421792,0,0,0,NA,167.868064264882,118.682721435271,195.576069472822,1.14093235847835,3.5666650056724,1.23611876959211,2.9953285585027,1.16234930097895,3.09313722582606,1.23841551894596,2.96799741016083,1,"binary",1
NA,1,100,50,1.17517212198912,1.14833748053447,1.21868387497313,1.43783586091996,100,100,0,0.0551328895421792,0,0,0,NA,42.2491911263221,29.8701781263096,49.222767743684,0.592470233000812,1.60370520962018,0.837322271286254,1.60370520962018,0.600035708803831,1.58033278827298,0.655017358906025,1.57660020119882,1,"binary",2
NA,1,100,60,1.27164456492897,1.26479413054026,0.980677486420989,0.637438854438668,99.8266493398711,99.8266493398711,0.0368463044400762,0.0551328895421792,0,0,0,NA,12.6813371255874,8.96570534779029,13.8111145317228,0.42153903071454,2.20531912241853,0.42153903071454,1.92817511733316,0.428319038786017,2.21344223982324,0.43370677723842,2.02928298551903,1,"binary",1
NA,1,100,60,1.63866992493356,1.6463998687667,1.59435423608764,0.685326265516981,99.9169379842364,99.9169379842364,0.0159379665120371,0.0551328895421792,0,0,0,NA,27.7985147591964,19.6535499347518,30.2750780417617,0.756903731506579,2.82088959616786,0.921635426144509,2.78426134800221,0.747835638258255,2.78517705420635,0.913398841412613,2.74625337201694,1,"binary",2
NA,1,200,80,1.89160248324331,1.89679692911037,1.92716778329176,0.81522697709787,100,100,0,0.0551328895421792,0,0,0,NA,37.0945214779367,26.2258266849011,34.0229750674531,0.664589175447841,2.66286274696667,1.11863756081545,2.66286274696667,0.887548670407517,2.94346339686777,1.1136856998855,2.64542663978434,1,"binary",1
NA,1,200,80,1.71425006936144,1.72079968561807,1.65254475103336,0.691774413894543,100,100,0,0.0551328895421792,0,0,0,NA,104.508758925625,73.8876925604165,95.8550955124704,0.798640307456217,2.69514355616023,0.954711619204371,2.69514355616023,0.797973652533148,2.68300031606276,0.819853883969484,2.63670275059627,1,"binary",2
NA,1,200,100,1.83066081817069,1.79625934464622,1.90067308310176,0.870796828795705,100,100,0,0.0551328895421792,0,0,0,NA,85.0573464217398,60.1355439201889,85.3582146355262,0.895787366576231,2.63438040210826,0.895787366576231,2.4330869054544,0.912456266936039,2.61969182618007,1.01953378734438,2.57751214037162,1,"binary",1
