"beta","SE","CI_low_95_freq","CI_high_95_freq","p_value","chains","iterations","warmup","Prior_Distribution","Prior_Location","Prior_Scale","Median","Mean","MAP","MAP_density","p_direction","p_direction_AUC","p_MAP","ROPE_range","ROPE_90","ROPE_95","ROPE_full","p_ROPE","BF","CI_low_95_hdi","CI_high_95_hdi","CI_low_90_hdi","CI_high_90_hdi","CI_low_89_hdi","CI_high_89_hdi","CI_low_95_quantile","CI_high_95_quantile","CI_low_90_quantile","CI_high_90_quantile","CI_low_89_quantile","CI_high_89_quantile","Prior","true_effect","sample_size","outcome_type","error","iteration","n"
0.230558847162099,0.382870782410473,-0.521402990581844,1.03060710609622,0.54705133814576,4,2000,0.5,"normal",0,1,0.209369390191027,0.209533288240199,0.240867934678397,1.04540828685785,71.525,71.1430777113593,0.878029487595501,0.0551328895421792,11.4968064426548,10.8918705603788,10.35,19.4,0.435841161327482,-0.502196004430139,0.934939383699273,-0.415883961215814,0.80085939477628,-0.367488762825594,0.814239067661916,-0.509349389157949,0.93177722774682,-0.405533047980263,0.812325787911713,-0.392576217632173,0.79799618625156,"Uninformative",0,30,"binary",0.393939393939394,1,11
-0.15714866522333,0.324334713359331,-0.828992607221075,0.482362875217243,0.62801247706517,4,2000,0.5,"normal",0,1,-0.151144676058871,-0.150193993058633,-0.168639657316149,1.18713152016071,67.7,67.4398350015033,0.928110515714698,0.0551328895421792,13.9128019994446,13.1807419100237,12.525,0.1,0.360397731700067,-0.821492099765363,0.469156036800917,-0.659047878530885,0.412594098887154,-0.642753993446022,0.395473448053749,-0.805339001841782,0.498384196229096,-0.690761158186638,0.388501298216278,-0.675285852799263,0.376133537993025,"Uninformative",0,40,"binary",0.393939393939394,1,12
0.419779233817452,0.302109838575384,-0.153361360922446,1.04939705816067,0.164683161746803,4,2000,0.5,"normal",0,1,0.385193346013621,0.398215249308493,0.301821578837778,1.3192816208097,91.075,91.3123955634614,0.413103014161251,0.0551328895421792,6.41488475423493,6.07734806629834,5.775,70.6,0.705537277816118,-0.162428735872581,1.00063116545188,-0.0778452121552942,0.89917887271666,-0.0789834417799554,0.872604015487687,-0.172112291601834,0.998949818533551,-0.0823863002689848,0.896329688417207,-0.0713681191383388,0.884356706883841,"Uninformative",0,50,"binary",0.393939393939394,1,13
-0.405313807003773,0.276696673226242,-0.983004855909728,0.11820805629367,0.142967088594544,4,2000,0.5,"normal",0,1,-0.401362253281227,-0.402387972297437,-0.412256936880539,1.46475949686925,93.3,93.1451924715575,0.331758893814045,0.0551328895421792,5.88725354068314,5.57747961062878,5.3,80,0.802085241341407,-0.910740496570999,0.16076066443558,-0.831388903090672,0.0614710779950998,-0.831388903090672,0.031457282678537,-0.958093699168605,0.128046327874094,-0.853944943608276,0.0457849174625242,-0.832779457427526,0.0301233499717792,"Uninformative",0,60,"binary",0.393939393939394,1,14
-0.0366551504448864,0.240993613810908,-0.517903573584811,0.440389939706362,0.879107992913764,4,2000,0.5,"normal",0,1,-0.0382267883292243,-0.0362357492622424,-0.102193703680488,1.55895695389387,55.7,55.5664680398411,0.979952404908358,0.0551328895421792,18.8558733685087,17.8637200736648,16.975,-0.2,0.250427829978986,-0.506343204839128,0.449084712150065,-0.475333383286025,0.330901779939295,-0.474499726817474,0.309371087457485,-0.504146549577245,0.451015154253603,-0.437516380012786,0.376310086499506,-0.42783993753336,0.36473507153089,"Uninformative",0,70,"binary",0.393939393939394,1,15
-0.174107091179915,0.227375962723436,-0.631858568671896,0.268743636891471,0.44384091132102,4,2000,0.5,"normal",0,1,-0.16525682378756,-0.167308497587387,-0.150692605735227,1.78619835962334,77.7,77.1083617367826,0.751629814020868,0.0551328895421792,15.9122465981672,15.0749802683504,14.325,24.7,0.297661073194011,-0.599935923576365,0.286500816037275,-0.53150641462729,0.213749693530745,-0.509801989823723,0.213749693530745,-0.614932289195574,0.275537335772566,-0.540818969856126,0.20647271484794,-0.529583551023526,0.199132114850898,"Uninformative",0,80,"binary",0.393939393939394,1,16
-0.213809412547131,0.215521822499466,-0.648568145043841,0.204279663511984,0.321170898034917,4,2000,0.5,"normal",0,1,-0.211730453552275,-0.216052389581726,-0.200757560946928,1.80834007585863,82.7,82.9553061804446,0.653736275669825,0.0551328895421792,14.3293529575118,13.5753749013418,12.9,41.2,0.333829381516669,-0.644437601793463,0.203334536140857,-0.578710059389844,0.125241953677063,-0.555766820065444,0.130035717275206,-0.650941227919602,0.195925021367313,-0.577063259913555,0.128399415686755,-0.567244787782958,0.120090799213536,"Uninformative",0,90,"binary",0.393939393939394,1,17
-0.0281411010594321,0.203707375891486,-0.434264350523584,0.374981935337158,0.890126032821843,4,2000,0.5,"normal",0,1,-0.033763248645592,-0.0343508707645292,-0.0190415670933216,2.01505248326332,57.025,56.9698284111622,0.994314113917157,0.0551328895421792,24.9097472924188,23.5990528808208,22.425,0.1,0.201532517772298,-0.44688655704142,0.347109956414551,-0.371106458100861,0.290217427337688,-0.347807109344201,0.293256724372105,-0.426902092365317,0.371315569963316,-0.364998228603853,0.29950134177176,-0.357044970207845,0.287167059272981,"Uninformative",0,100,"binary",0.393939393939394,1,18
0.123945299074376,0.466034391967626,-0.802765255559654,1.12305447858137,0.790272011213479,4,2000,0.5,"normal",0,1,0.129143415288745,0.132918784473842,0.020667132458128,0.864525396666698,60.95,60.7561027324236,0.99761560412983,0.0551328895421792,11.3857261871702,10.7866350960274,10.25,-0.1,0.473699214234742,-0.737168655223854,1.00924817282455,-0.6105158896266,0.874358010042582,-0.572270430380495,0.874740977745279,-0.739379303835557,1.00718708739863,-0.608278622266101,0.881110570624367,-0.589526385992121,0.864157020641819,"Uninformative",0,20,"binary",0.457878787878788,1,19
0.215749664773681,0.381786437638419,-0.525183617205589,1.01024936310684,0.572001920401922,4,2000,0.5,"normal",0,1,0.204045297953392,0.208909034821459,0.233952938234557,1.04881547980419,70.95,70.9614088036943,0.884840804492723,0.0551328895421792,11.2468758678145,10.655090765588,10.125,-0.3,0.408754436822935,-0.503109961436579,0.919700656273396,-0.353762286903503,0.826360196881744,-0.353762286903503,0.798437040166244,-0.494197454623105,0.932343304473943,-0.368298987220314,0.82052968494069,-0.349235658125321,0.80615681009089,"Uninformative",0,30,"binary",0.457878787878788,1,20
0.0584776964850956,0.335946140390537,-0.609211295208267,0.733919557735729,0.861811498187614,4,2000,0.5,"normal",0,1,0.0396744659484243,0.0503123741611364,-0.0059629202309186,1.1972088365446,54.85,55.190995900008,0.999841754891493,0.0551328895421792,14.4682032768675,13.7069192317811,13.025,-0.1,0.330698658083732,-0.552195497156867,0.741627104713127,-0.46476743434861,0.623344055072031,-0.471286314039599,0.58296448674311,-0.580595568548735,0.723624149716839,-0.471123153510913,0.618025615435237,-0.462279777426981,0.603950609068604,"Uninformative",0,40,"binary",0.457878787878788,1,21
0.163044308459221,0.289897591964105,-0.401831281275441,0.760515204816117,0.573829649458741,4,2000,0.5,"normal",0,1,0.169483420839001,0.170069152169156,0.17550230333937,1.41765618412872,72.5,72.3112594378558,0.82613283163246,0.0551328895421792,14.6348236600944,13.8647724283083,13.175,32.5,0.333951495639247,-0.344990653465818,0.745949628601739,-0.267435749527185,0.641833888721221,-0.260195388487109,0.62590397537335,-0.355771872035743,0.736876429555507,-0.273920325027619,0.635815708341875,-0.260281067083995,0.62554833023609,"Uninformative",0,50,"binary",0.457878787878788,1,22
-0.0573262822824844,0.262032062790488,-0.581227026384214,0.459541987125926,0.826824674888807,4,2000,0.5,"normal",0,1,-0.0548610773825468,-0.0527111011288,-0.0652517811975472,1.52126774822505,58.4,57.5064967831877,0.956877468207607,0.0551328895421792,17.9116911968898,16.9692186266772,16.125,-0.1,0.266241061622334,-0.562358460373171,0.456999309922253,-0.46897750121143,0.38035889205565,-0.451552837381573,0.372129496892517,-0.566772645288834,0.455180254064406,-0.472828959663757,0.376428159420671,-0.459308975817651,0.366887849371082,"Uninformative",0,60,"binary",0.457878787878788,1,23
0.0444625765158176,0.241044787333915,-0.430789838956698,0.524008188896468,0.853654377482452,4,2000,0.5,"normal",0,1,0.0333778434636981,0.0392317249635723,0.0202483275155285,1.68310313395857,56.1,55.5946449542472,0.994574737141861,0.0551328895421792,20.9108580949736,19.8105761641673,18.825,0.1,0.233135533123184,-0.413284389559841,0.502408141195823,-0.366084319730778,0.39775781044146,-0.335384589009923,0.403851430385732,-0.401521778853194,0.515535199748485,-0.335440295150214,0.4301662592187,-0.325580482820343,0.418154349352778,"Uninformative",0,70,"binary",0.457878787878788,1,24
-0.131163893820507,0.233743078607153,-0.604417892131659,0.323149282226941,0.574698302639745,4,2000,0.5,"normal",0,1,-0.129348448728492,-0.126691824662579,-0.133264953076345,1.81169727251762,71.575,71.7958714196057,0.789745771968864,0.0551328895421792,17.4951402388226,16.5745856353591,15.75,25.9,0.264480776952892,-0.588613153029406,0.314133159556158,-0.528596437003965,0.233630247019393,-0.496407720727648,0.242480609433479,-0.583709498343458,0.322700632328139,-0.516508358533226,0.25000464698228,-0.503637309275324,0.238214779191466,"Uninformative",0,80,"binary",0.457878787878788,1,25
-0.0669024655486056,0.213328101148008,-0.491023012997336,0.354207332387235,0.753814985607662,4,2000,0.5,"normal",0,1,-0.0701648235023229,-0.0743350221822602,-0.0514878193181318,1.89527596438173,63.45,62.6668299076305,0.95942500133441,0.0551328895421792,22.299361288531,21.1260194685609,20.075,0.4,0.221042902376185,-0.482899053378987,0.368862587585163,-0.435223592126628,0.264375439231615,-0.434236430594443,0.244447453167543,-0.506944376740443,0.357319080891003,-0.424683349249843,0.279565405860706,-0.414545103834602,0.265978699876096,"Uninformative",0,90,"binary",0.457878787878788,1,26
-0.000748052932638101,0.202467750406851,-0.4011272498659,0.400134885667696,0.997052081003029,4,2000,0.5,"normal",0,1,1.73439775533815e-05,0.000673400107081892,-0.0145167884631002,2.01612019641125,50,49.4436712905985,0.995109858409029,0.0551328895421792,24.8264371008053,23.5201262825572,22.35,-0.1,0.197924820300751,-0.392618969831343,0.38901601932433,-0.340126002360797,0.318178788107047,-0.326351860436532,0.314762980186358,-0.391443960461466,0.390529847836021,-0.332442262816516,0.329626903871858,-0.32230135922641,0.318919700734727,"Uninformative",0,100,"binary",0.457878787878788,1,27
-0.625991336528788,0.533292365181056,-1.83987570734128,0.351310072912532,0.240465559418968,4,2000,0.5,"normal",0,1,-0.524538763488796,-0.541763040338458,-0.450925908090646,0.816020366452688,86.975,86.7274268424315,0.553066433708812,0.0551328895421792,5.49847264648709,5.20915548539858,4.95,62.6,0.868109483667554,-1.49649266253443,0.412847233686534,-1.31479109118091,0.309075532128171,-1.30014435730328,0.278841049194496,-1.54092210623045,0.380023441438288,-1.37787284407382,0.254314619407359,-1.35839027995301,0.234549424250307,"Uninformative",0,20,"binary",0.521818181818182,1,28
-0.0157421915470096,0.372309152264438,-0.766573294001023,0.727973982449635,0.966273431944802,4,2000,0.5,"normal",0,1,-0.00734041273906582,-0.0116203009215046,0.0119837765595878,1.06609187431615,51.025,51.1524135913668,0.998728922594991,0.0551328895421792,13.8294918078312,13.1018153117601,12.45,0.4,0.373838861623722,-0.760600884677973,0.717719409306213,-0.643607701302035,0.606031361749686,-0.569347772919996,0.645340228135462,-0.752874485389566,0.741781897152692,-0.640204604809675,0.60919526374362,-0.625322928797458,0.596221605850266,"Uninformative",0,30,"binary",0.521818181818182,1,29
-0.423490226654148,0.339805757896647,-1.14342942966039,0.218246176775234,0.212664742596425,4,2000,0.5,"normal",0,1,-0.406989601171763,-0.418747654353969,-0.357139467343718,1.23879257878468,91.55,91.2287437538231,0.464959220539317,0.0551328895421792,6.97028603165787,6.60352538805578,6.275,71.4,0.758790694295393,-1.03884843443187,0.233472062303757,-0.940351047941412,0.0924889661979178,-0.910865437177804,0.0894196540530003,-1.09221267843466,0.202852332299445,-0.964090782902801,0.0762329593561653,-0.944491357085342,0.0626179196701029,"Uninformative",0,40,"binary",0.521818181818182,1,30
-0.0143642652116497,0.285973929732348,-0.583834029350186,0.552709078233366,0.959939677196492,4,2000,0.5,"normal",0,1,-0.0155968564087722,-0.00782861107811756,-0.0562147407059528,1.40595086986585,52.375,51.9602636664633,0.97244554796879,0.0551328895421792,16.3565676201055,15.4959221257564,14.725,0.1,0.287391158897855,-0.556151888571748,0.5795799889183,-0.473337439659286,0.458860641111109,-0.454870554860146,0.447879378553565,-0.572185582236769,0.570034030028583,-0.46595520947924,0.469697464195591,-0.453284762110113,0.451363654890395,"Uninformative",0,50,"binary",0.521818181818182,1,31
0.279716878584571,0.27227844467798,-0.245349513143857,0.838540295219359,0.304270176413664,4,2000,0.5,"normal",0,1,0.263341382341519,0.270739794120078,0.248871283052722,1.57104462847,85.425,84.8319288548099,0.570360406003345,0.0551328895421792,10.9136351013607,10.3393843725335,9.825,49.9,0.437235646530577,-0.22094500095766,0.845357518347188,-0.158168783701956,0.715387185392856,-0.152280799898126,0.697140858712479,-0.242380529258896,0.833485782992643,-0.153204495119981,0.721083861119128,-0.144048999725054,0.707876636826108,"Uninformative",0,60,"binary",0.521818181818182,1,32
-0.152276004261231,0.242689601312833,-0.641579592145267,0.321881341353853,0.530363183778122,4,2000,0.5,"normal",0,1,-0.147647858597872,-0.15172478157978,-0.134674130313161,1.59654418671195,73.25,73.558855404622,0.888997799862734,0.0551328895421792,17.7173007497917,16.7850565640621,15.95,0.1,0.284661606171892,-0.61647654550993,0.338753052625444,-0.541291873402481,0.24309985593037,-0.532761375921939,0.231059818317746,-0.644320024144793,0.312095843374863,-0.547970692684798,0.240630495196143,-0.532946773270064,0.230906077387625,"Uninformative",0,70,"binary",0.521818181818182,1,33
-0.0816768577311105,0.226701288650647,-0.54213417932508,0.363713928274022,0.718634728068967,4,2000,0.5,"normal",0,1,-0.080702662727267,-0.0823933590327825,-0.0747946836615129,1.69999491298703,63.775,63.2983613103566,0.948157234530918,0.0551328895421792,20.4387670091641,19.3633254406735,18.4,0.2,0.244506852446777,-0.533962175365999,0.353220230449505,-0.434786205632808,0.321567523093209,-0.471654631133387,0.263875797287846,-0.537648041980557,0.352826857665389,-0.462901635364669,0.295974563756003,-0.455376203336003,0.285793187613525,"Uninformative",0,80,"binary",0.521818181818182,1,34
-0.194011715526901,0.214596118703371,-0.625063769047012,0.22350010147308,0.365953831245839,4,2000,0.5,"normal",0,1,-0.184634209807847,-0.189866547085174,-0.16684570815813,1.83421297475762,81,81.4666924944945,0.717949870162054,0.0551328895421792,16.0233268536518,15.1802157327019,14.425,37.3,0.293439535915551,-0.615029385755297,0.215919320060159,-0.582320691659472,0.124104819245986,-0.563163000838855,0.124104819245986,-0.621812153514019,0.212209475991252,-0.555154412285608,0.155641315888437,-0.54524041844578,0.147428798500013,"Uninformative",0,90,"binary",0.521818181818182,1,35
0.232340508142781,0.204373224800702,-0.163970204830333,0.643469464273083,0.255603436753903,4,2000,0.5,"normal",0,1,0.228816356364789,0.230076869775672,0.248992437876539,1.87575935389801,87.5,87.7310840058797,0.565800245934289,0.0551328895421792,12.8297695084699,12.1546961325967,11.55,59.5,0.360454989963607,-0.127097954793473,0.653072945380147,-0.0728495484715085,0.582140095614535,-0.0889752398100874,0.547748471897208,-0.158248760447821,0.626080157816168,-0.0906112015137082,0.565633283020182,-0.0830351850984445,0.555515822577153,"Uninformative",0,100,"binary",0.521818181818182,1,36
-0.268668538131016,0.469815402343685,-1.27729283328993,0.649829439639626,0.567416965997565,4,2000,0.5,"normal",0,1,-0.24224492615362,-0.244096442351819,-0.211256870314878,0.906404321212458,71.625,70.8301764978032,0.857487817426744,0.0551328895421792,10.1083032490975,9.57642725598527,9.1,22.4,0.512107796464118,-1.14095107385749,0.559899548685709,-0.931924632979519,0.482572130885966,-0.932660363464093,0.440808393537701,-1.113490191278,0.594345771641373,-0.966888584504991,0.461092447733798,-0.93553446749392,0.438285985974444,"Uninformative",0,20,"binary",0.585757575757576,1,37
-0.0781937086029426,0.375293232393986,-0.839673026768973,0.669130689098364,0.834952856905972,4,2000,0.5,"normal",0,1,-0.0761086062960631,-0.0794891624276423,-0.0740782170344931,1.06829344438137,58.05,57.6771337031739,0.976128115834832,0.0551328895421792,12.7186892529853,12.0494606682452,11.45,0.2,0.371738084108542,-0.818731582164024,0.56145236790718,-0.664329585291826,0.496897628892185,-0.639828136590253,0.491752604900318,-0.78779330889624,0.61301349979258,-0.66708524395234,0.495481228380368,-0.650159249049571,0.483117848070525,"Uninformative",0,30,"binary",0.585757575757576,1,38
0.422699225236995,0.341464230652015,-0.224909430680711,1.13863064724884,0.215752431965567,4,2000,0.5,"normal",0,1,0.409601273480319,0.408261102598365,0.432719222806704,1.1630609749681,88.925,89.2644347938237,0.469106467819851,0.0551328895421792,6.58150513746182,6.23520126282557,5.925,72.9,0.719102094562919,-0.238003576019819,1.04230271909054,-0.118995678380324,0.968022963306156,-0.120523500580278,0.934682874640961,-0.238035540492403,1.04229775450889,-0.143341376551972,0.947560948940759,-0.126171980738645,0.928981280370111,"Uninformative",0,40,"binary",0.585757575757576,1,39
-0.433749150728764,0.310069806091563,-1.07757891714019,0.155839212200814,0.161850228101473,4,2000,0.5,"normal",0,1,-0.418256831420327,-0.418973620100699,-0.439480736291326,1.30625534369295,91.575,91.4200957943529,0.386722613211814,0.0551328895421792,6.08164398778117,5.76164167324388,5.475,78.1,0.799413801109686,-1.02864363471928,0.167338654551815,-0.887630164615339,0.115972821240137,-0.892202141189887,0.0795625579467797,-1.02350803097805,0.179138633234364,-0.923290015388325,0.0861889674871271,-0.904937855695418,0.069443266777653,"Uninformative",0,50,"binary",0.585757575757576,1,40
0.151188247632195,0.263382979118308,-0.364288161791211,0.682708388559791,0.565951312878314,4,2000,0.5,"normal",0,1,0.137731072596755,0.143436698726937,0.121429429987117,1.44863343938641,69.675,69.5901646842845,0.869892504172393,0.0551328895421792,15.0236045542905,14.2330965535385,13.525,0.1,0.312132642066152,-0.38566119494101,0.629870039951628,-0.271655960934912,0.586129898461625,-0.269121862807893,0.565283740518511,-0.364139381759194,0.656481038552728,-0.282924773390969,0.576718484356279,-0.270452440551496,0.564734726056803,"Uninformative",0,60,"binary",0.585757575757576,1,41
0.3833267656374,0.260624203229821,-0.114323878505123,0.918940878520368,0.141344498834623,4,2000,0.5,"normal",0,1,0.371453181013637,0.376904259040148,0.363785939757148,1.559282111566,93.05,93.2936826334702,0.362601896285539,0.0551328895421792,6.02610386003888,6.52459878979216,6.2,80,0.702725346414093,-0.102742337173823,0.911828549958039,-0.0330981198543542,0.809056866468051,-0.0293518974494231,0.79029337871767,-0.110829377691621,0.906514752720784,-0.0326307669167868,0.810161497225114,-0.025062354084368,0.80187803029728,"Uninformative",0,70,"binary",0.585757575757576,1,42
-0.0234033601405598,0.225125816686823,-0.470473439686811,0.421721586127637,0.917203629100697,4,2000,0.5,"normal",0,1,-0.0289275403567339,-0.0258955173360959,-0.0296245405843041,1.82392167026223,55.275,54.6587056694057,0.982507552076817,0.0551328895421792,22.4382116078867,21.2575637990003,20.2,0.2,0.224452668796788,-0.480917702147005,0.406164983108415,-0.379483162919547,0.369724946113062,-0.38231524114871,0.345213135278402,-0.468594932138291,0.423202791419524,-0.39911352994209,0.353320639272243,-0.384433325677852,0.34373979890674,"Uninformative",0,80,"binary",0.585757575757576,1,43
0.117117802093359,0.213753758425175,-0.301102291226685,0.543129819758728,0.583753765307588,4,2000,0.5,"normal",0,1,0.114787069485544,0.119262182718946,0.113440796431999,1.91140663003472,71.025,71.0964577496532,0.876153167876632,0.0551328895421792,20.5220772007776,19.4422520389371,18.475,-0.2,0.233946293966097,-0.271982169518407,0.527841305604949,-0.199677032677891,0.483207877951213,-0.222886278814982,0.439574466505383,-0.276016985520116,0.524459595623093,-0.217189156796482,0.470821885782454,-0.205313589050629,0.461256269004355,"Uninformative",0,90,"binary",0.585757575757576,1,44
-0.0618379408878602,0.204126306827593,-0.468029109276164,0.338279919075901,0.761935895194867,4,2000,0.5,"normal",0,1,-0.0544168923917388,-0.0545716692560139,-0.0743795105384378,1.88338529102612,59.65,59.4367429879748,0.941162194816004,0.0551328895421792,21.355179116912,20.2315180215733,19.225,11.4,0.222111626289651,-0.458425313028497,0.333730431501175,-0.371900061723245,0.288154114985044,-0.380966422313925,0.258971242712584,-0.457110068421779,0.33565300649393,-0.38939585705586,0.276557576796136,-0.376450054509714,0.266721263682151,"Uninformative",0,100,"binary",0.585757575757576,1,45
-0.788844549027672,0.531507224936764,-1.97522218710164,0.179697403525061,0.137765088421317,4,2000,0.5,"normal",0,1,-0.656152892606017,-0.675878601607131,-0.65451934107098,0.844480704767598,92.875,92.7454994022053,0.371524017607995,0.0551328895421792,3.19355734518189,3.02551960010524,2.875,72.9,1.3257724107755,-1.62004627823952,0.269252036284904,-1.49773574384272,0.062016223093342,-1.44155020214649,0.0764202988612579,-1.67945851786129,0.233989151521488,-1.48676115783251,0.0761076230064937,-1.47076246705326,0.0589584565438428,"Uninformative",0,20,"binary",0.64969696969697,1,46
-0.423775334277153,0.397429904770368,-1.25028829702077,0.339220124080356,0.286292794711319,4,2000,0.5,"normal",0,1,-0.391672868157306,-0.392821248481037,-0.396980498576187,1.09869594555645,85,85.5252645393251,0.559675263465062,0.0551328895421792,7.6367675645654,7.23493817416469,6.875,61.4,0.652553114967579,-1.11782668829076,0.308872899510292,-0.983476273789649,0.223257199036822,-0.983476273789649,0.194201859147552,-1.11489923413153,0.318092234563159,-0.999644718166292,0.208999189156583,-0.982221050413965,0.195612136089903,"Uninformative",0,30,"binary",0.64969696969697,1,47
